date,datetime,cash_type,card,money,coffee_name
1/28/2025,11:50.9,card,ANON-0000-0000-1136,35.76,Latte
1/28/2025,13:45.2,card,ANON-0000-0000-1137,35.76,Cappuccino
1/29/2025,38:47.2,card,ANON-0000-0000-1069,25.96,Americano
1/29/2025,25:36.8,card,ANON-0000-0000-1138,25.96,Americano
1/29/2025,19:08.3,card,ANON-0000-0000-1139,30.86,Americano with Milk
1/29/2025,20:34.7,card,ANON-0000-0000-1139,21.06,Espresso
1/30/2025,18:05.5,card,ANON-0000-0000-0224,30.86,Americano with Milk
1/30/2025,12:33.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
1/30/2025,26:29.2,card,ANON-0000-0000-0862,25.96,Cortado
1/30/2025,42:15.7,card,ANON-0000-0000-1140,35.76,Hot Chocolate
1/30/2025,02:00.7,card,ANON-0000-0000-1141,25.96,Americano
1/30/2025,41:42.3,card,ANON-0000-0000-1142,30.86,Americano with Milk
1/30/2025,18:48.4,card,ANON-0000-0000-1143,35.76,Hot Chocolate
1/30/2025,24:06.7,card,ANON-0000-0000-1069,30.86,Americano with Milk
1/30/2025,41:49.7,card,ANON-0000-0000-1144,25.96,Cortado
1/31/2025,40:51.4,card,ANON-0000-0000-0141,25.96,Americano
1/31/2025,41:44.7,card,ANON-0000-0000-0141,30.86,Americano with Milk
1/31/2025,17:14.8,card,ANON-0000-0000-0304,30.86,Americano with Milk
1/31/2025,20:11.0,card,ANON-0000-0000-1145,35.76,Cocoa
1/31/2025,26:46.8,card,ANON-0000-0000-0333,35.76,Cappuccino
1/31/2025,27:47.7,card,ANON-0000-0000-0333,35.76,Cappuccino
1/31/2025,31:01.2,card,ANON-0000-0000-1133,35.76,Latte
1/31/2025,54:25.7,card,ANON-0000-0000-0507,35.76,Latte
1/31/2025,02:58.3,card,ANON-0000-0000-1146,35.76,Cappuccino
1/31/2025,48:34.0,card,ANON-0000-0000-0304,30.86,Americano with Milk
1/31/2025,35:58.8,card,ANON-0000-0000-1147,30.86,Americano with Milk
1/31/2025,37:02.0,card,ANON-0000-0000-1148,25.96,Americano
2/1/2025,50:23.6,card,ANON-0000-0000-0304,30.86,Americano with Milk
2/1/2025,07:22.8,card,ANON-0000-0000-0224,30.86,Americano with Milk
2/1/2025,14:46.6,card,ANON-0000-0000-0141,25.96,Cortado
2/1/2025,15:29.2,card,ANON-0000-0000-0141,25.96,Cortado
2/1/2025,35:18.9,card,ANON-0000-0000-1149,35.76,Cappuccino
2/1/2025,36:16.6,card,ANON-0000-0000-1149,35.76,Cappuccino
2/1/2025,49:59.0,card,ANON-0000-0000-1069,35.76,Latte
2/1/2025,57:14.4,card,ANON-0000-0000-1114,35.76,Cappuccino
2/1/2025,53:15.5,card,ANON-0000-0000-0224,30.86,Americano with Milk
2/1/2025,54:24.1,card,ANON-0000-0000-0224,30.86,Americano with Milk
2/1/2025,37:01.8,card,ANON-0000-0000-0427,30.86,Americano with Milk
2/2/2025,56:21.9,card,ANON-0000-0000-1132,35.76,Cappuccino
2/2/2025,57:37.8,card,ANON-0000-0000-1132,35.76,Cappuccino
2/2/2025,54:32.2,card,ANON-0000-0000-1150,35.76,Latte
2/2/2025,56:04.7,card,ANON-0000-0000-1151,35.76,Latte
2/2/2025,22:57.3,card,ANON-0000-0000-0265,30.86,Americano with Milk
2/2/2025,45:07.9,card,ANON-0000-0000-0507,35.76,Latte
2/2/2025,46:57.2,card,ANON-0000-0000-1152,35.76,Latte
2/3/2025,03:24.8,card,ANON-0000-0000-1152,35.76,Cappuccino
2/3/2025,04:56.6,card,ANON-0000-0000-1152,30.86,Americano with Milk
2/3/2025,04:03.6,card,ANON-0000-0000-1152,21.06,Espresso
2/3/2025,09:09.0,card,ANON-0000-0000-1153,30.86,Americano with Milk
2/3/2025,15:38.6,card,ANON-0000-0000-1154,25.96,Americano
2/3/2025,22:18.4,card,ANON-0000-0000-1155,35.76,Cappuccino
2/3/2025,49:58.6,card,ANON-0000-0000-1156,30.86,Americano with Milk
2/3/2025,25:02.1,card,ANON-0000-0000-1157,35.76,Cappuccino
2/3/2025,32:53.7,card,ANON-0000-0000-1158,35.76,Cappuccino
2/3/2025,51:03.3,card,ANON-0000-0000-1159,25.96,Americano
2/3/2025,06:36.5,card,ANON-0000-0000-1160,25.96,Americano
2/3/2025,47:02.2,card,ANON-0000-0000-0019,35.76,Latte
2/3/2025,50:20.6,card,ANON-0000-0000-0507,35.76,Latte
2/3/2025,01:44.6,card,ANON-0000-0000-1161,35.76,Latte
2/3/2025,41:27.2,card,ANON-0000-0000-1110,25.96,Americano
2/3/2025,01:26.9,card,ANON-0000-0000-1160,35.76,Cocoa
2/3/2025,09:55.1,card,ANON-0000-0000-1162,30.86,Americano with Milk
2/3/2025,11:07.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/3/2025,12:05.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/3/2025,13:21.5,card,ANON-0000-0000-1164,35.76,Hot Chocolate
2/3/2025,14:18.4,card,ANON-0000-0000-1164,35.76,Latte
2/3/2025,15:40.9,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/3/2025,44:17.7,card,ANON-0000-0000-1166,30.86,Americano with Milk
2/3/2025,09:00.5,card,ANON-0000-0000-1167,25.96,Americano
2/3/2025,44:14.1,card,ANON-0000-0000-1168,35.76,Cocoa
2/4/2025,04:56.8,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/4/2025,11:31.3,card,ANON-0000-0000-1110,25.96,Americano
2/4/2025,35:58.3,card,ANON-0000-0000-1169,30.86,Americano with Milk
2/4/2025,07:39.0,card,ANON-0000-0000-1160,25.96,Cortado
2/4/2025,15:14.0,card,ANON-0000-0000-1170,25.96,Americano
2/4/2025,17:36.5,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/4/2025,19:48.5,card,ANON-0000-0000-1171,25.96,Americano
2/4/2025,13:41.8,card,ANON-0000-0000-1157,30.86,Americano with Milk
2/4/2025,05:21.9,card,ANON-0000-0000-1172,35.76,Cocoa
2/4/2025,09:36.7,card,ANON-0000-0000-1173,35.76,Cocoa
2/4/2025,10:27.6,card,ANON-0000-0000-1173,35.76,Cocoa
2/4/2025,27:27.3,card,ANON-0000-0000-1174,25.96,Cortado
2/5/2025,42:10.5,card,ANON-0000-0000-1156,30.86,Americano with Milk
2/5/2025,10:43.7,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/5/2025,49:35.8,card,ANON-0000-0000-1163,25.96,Americano
2/5/2025,50:41.6,card,ANON-0000-0000-1163,25.96,Americano
2/5/2025,51:45.4,card,ANON-0000-0000-1163,25.96,Americano
2/5/2025,58:36.4,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/5/2025,10:46.9,card,ANON-0000-0000-1175,25.96,Americano
2/5/2025,20:46.2,card,ANON-0000-0000-1176,25.96,Americano
2/5/2025,43:42.8,card,ANON-0000-0000-1171,21.06,Espresso
2/5/2025,44:29.3,card,ANON-0000-0000-1171,21.06,Espresso
2/5/2025,57:52.7,card,ANON-0000-0000-1161,35.76,Cappuccino
2/5/2025,50:58.8,card,ANON-0000-0000-1177,35.76,Cappuccino
2/5/2025,34:20.4,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/5/2025,35:33.0,card,ANON-0000-0000-1164,35.76,Latte
2/5/2025,36:34.2,card,ANON-0000-0000-1164,35.76,Latte
2/5/2025,39:01.7,card,ANON-0000-0000-1152,35.76,Cocoa
2/5/2025,41:10.0,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/5/2025,18:34.4,card,ANON-0000-0000-1178,35.76,Cappuccino
2/5/2025,19:49.1,card,ANON-0000-0000-1179,35.76,Cappuccino
2/5/2025,20:51.5,card,ANON-0000-0000-1180,35.76,Cocoa
2/5/2025,25:29.3,card,ANON-0000-0000-1157,30.86,Americano with Milk
2/5/2025,45:42.1,card,ANON-0000-0000-1181,35.76,Cappuccino
2/5/2025,06:46.3,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2/5/2025,03:20.6,card,ANON-0000-0000-1182,35.76,Cocoa
2/6/2025,16:48.6,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/6/2025,59:21.5,card,ANON-0000-0000-1171,25.96,Americano
2/6/2025,55:31.6,card,ANON-0000-0000-1162,30.86,Americano with Milk
2/6/2025,59:22.4,card,ANON-0000-0000-1158,35.76,Cappuccino
2/6/2025,14:49.8,card,ANON-0000-0000-1163,35.76,Cocoa
2/6/2025,09:45.6,card,ANON-0000-0000-1170,35.76,Cocoa
2/6/2025,54:25.0,card,ANON-0000-0000-1183,35.76,Cocoa
2/6/2025,53:12.7,card,ANON-0000-0000-1158,35.76,Cappuccino
2/6/2025,55:06.5,card,ANON-0000-0000-1184,21.06,Espresso
2/6/2025,06:59.3,card,ANON-0000-0000-1185,35.76,Cocoa
2/6/2025,07:47.1,card,ANON-0000-0000-1186,35.76,Cocoa
2/6/2025,23:13.5,card,ANON-0000-0000-1163,35.76,Latte
2/7/2025,44:50.0,card,ANON-0000-0000-1152,30.86,Americano with Milk
2/7/2025,07:04.7,card,ANON-0000-0000-1187,30.86,Americano with Milk
2/7/2025,49:23.2,card,ANON-0000-0000-1188,25.96,Americano
2/7/2025,09:38.6,card,ANON-0000-0000-1189,35.76,Cocoa
2/7/2025,51:22.4,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/7/2025,58:51.8,card,ANON-0000-0000-1190,25.96,Americano
2/7/2025,04:10.9,card,ANON-0000-0000-1170,25.96,Cortado
2/7/2025,22:13.1,card,ANON-0000-0000-1191,35.76,Latte
2/7/2025,23:14.1,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/7/2025,24:35.2,card,ANON-0000-0000-1165,35.76,Latte
2/7/2025,42:36.7,card,ANON-0000-0000-1178,35.76,Cocoa
2/7/2025,43:36.1,card,ANON-0000-0000-1179,35.76,Cocoa
2/7/2025,44:30.8,card,ANON-0000-0000-1192,25.96,Cortado
2/7/2025,45:23.1,card,ANON-0000-0000-1192,35.76,Cocoa
2/7/2025,10:59.4,card,ANON-0000-0000-1193,35.76,Cocoa
2/7/2025,30:56.9,card,ANON-0000-0000-1161,25.96,Cortado
2/8/2025,01:42.9,card,ANON-0000-0000-1163,25.96,Americano
2/8/2025,56:17.1,card,ANON-0000-0000-1153,30.86,Americano with Milk
2/8/2025,02:41.4,card,ANON-0000-0000-1194,25.96,Cortado
2/8/2025,39:33.9,card,ANON-0000-0000-1195,25.96,Americano
2/8/2025,46:12.8,card,ANON-0000-0000-1167,25.96,Americano
2/8/2025,26:47.6,card,ANON-0000-0000-1170,25.96,Americano
2/8/2025,07:04.2,card,ANON-0000-0000-1110,25.96,Americano
2/8/2025,08:09.2,card,ANON-0000-0000-1110,25.96,Americano
2/9/2025,49:24.1,card,ANON-0000-0000-1161,35.76,Cocoa
2/9/2025,31:09.2,card,ANON-0000-0000-1157,30.86,Americano with Milk
2/9/2025,51:28.0,card,ANON-0000-0000-1163,25.96,Americano
2/9/2025,05:05.0,card,ANON-0000-0000-1196,35.76,Latte
2/9/2025,13:09.2,card,ANON-0000-0000-1189,35.76,Cocoa
2/9/2025,14:02.3,card,ANON-0000-0000-1189,35.76,Latte
2/9/2025,15:57.9,card,ANON-0000-0000-1178,35.76,Hot Chocolate
2/9/2025,16:52.2,card,ANON-0000-0000-1179,35.76,Cocoa
2/9/2025,20:18.8,card,ANON-0000-0000-1161,25.96,Cortado
2/10/2025,01:46.6,card,ANON-0000-0000-1152,25.96,Americano
2/10/2025,16:32.1,card,ANON-0000-0000-1110,25.96,Americano
2/10/2025,24:56.4,card,ANON-0000-0000-1152,25.96,Americano
2/10/2025,11:43.0,card,ANON-0000-0000-1153,30.86,Americano with Milk
2/10/2025,08:50.2,card,ANON-0000-0000-1167,25.96,Americano
2/10/2025,11:06.0,card,ANON-0000-0000-1168,35.76,Cocoa
2/10/2025,26:54.7,card,ANON-0000-0000-1197,30.86,Americano with Milk
2/10/2025,40:13.3,card,ANON-0000-0000-1198,25.96,Americano
2/10/2025,01:52.0,card,ANON-0000-0000-1199,35.76,Latte
2/10/2025,07:41.4,card,ANON-0000-0000-1163,25.96,Americano
2/10/2025,11:46.5,card,ANON-0000-0000-1163,35.76,Cocoa
2/10/2025,15:44.6,card,ANON-0000-0000-1163,35.76,Cocoa
2/10/2025,01:54.9,card,ANON-0000-0000-1200,35.76,Cappuccino
2/10/2025,14:01.2,card,ANON-0000-0000-1166,30.86,Americano with Milk
2/10/2025,46:02.6,card,ANON-0000-0000-1191,35.76,Latte
2/10/2025,47:44.1,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/10/2025,20:55.0,card,ANON-0000-0000-1170,35.76,Cocoa
2/10/2025,12:02.4,card,ANON-0000-0000-0878,25.96,Americano
2/10/2025,27:14.6,card,ANON-0000-0000-1157,30.86,Americano with Milk
2/10/2025,14:01.5,card,ANON-0000-0000-1178,35.76,Latte
2/10/2025,14:53.5,card,ANON-0000-0000-1201,35.76,Latte
2/11/2025,38:26.0,card,ANON-0000-0000-1163,25.96,Americano
2/11/2025,19:15.5,card,ANON-0000-0000-1176,25.96,Americano
2/11/2025,20:12.2,card,ANON-0000-0000-1166,30.86,Americano with Milk
2/11/2025,21:08.0,card,ANON-0000-0000-1189,35.76,Cocoa
2/11/2025,56:49.9,card,ANON-0000-0000-1156,35.76,Hot Chocolate
2/11/2025,09:08.4,card,ANON-0000-0000-1194,30.86,Americano with Milk
2/11/2025,49:41.0,card,ANON-0000-0000-1202,21.06,Espresso
2/11/2025,35:34.9,card,ANON-0000-0000-1163,35.76,Latte
2/11/2025,36:42.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/11/2025,44:12.6,card,ANON-0000-0000-1203,30.86,Americano with Milk
2/11/2025,50:40.4,card,ANON-0000-0000-1110,25.96,Americano
2/11/2025,54:37.8,card,ANON-0000-0000-1203,30.86,Americano with Milk
2/11/2025,04:11.0,card,ANON-0000-0000-1204,35.76,Latte
2/11/2025,05:03.8,card,ANON-0000-0000-1204,35.76,Cocoa
2/12/2025,16:57.2,card,ANON-0000-0000-1200,35.76,Cappuccino
2/12/2025,35:37.6,card,ANON-0000-0000-1163,25.96,Americano
2/12/2025,54:35.8,card,ANON-0000-0000-1163,35.76,Cocoa
2/12/2025,19:45.9,card,ANON-0000-0000-1153,30.86,Americano with Milk
2/12/2025,43:13.5,card,ANON-0000-0000-1188,25.96,Americano
2/12/2025,43:29.1,card,ANON-0000-0000-1205,25.96,Americano
2/12/2025,08:09.3,card,ANON-0000-0000-1206,25.96,Americano
2/12/2025,41:39.7,card,ANON-0000-0000-1160,35.76,Hot Chocolate
2/12/2025,41:24.8,card,ANON-0000-0000-1164,35.76,Hot Chocolate
2/12/2025,42:16.6,card,ANON-0000-0000-1191,35.76,Latte
2/12/2025,43:34.5,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/12/2025,12:58.4,card,ANON-0000-0000-1160,25.96,Americano
2/12/2025,26:08.5,card,ANON-0000-0000-1160,25.96,Americano
2/12/2025,05:32.0,card,ANON-0000-0000-1200,35.76,Cappuccino
2/12/2025,42:51.5,card,ANON-0000-0000-1110,25.96,Americano
2/12/2025,05:40.7,card,ANON-0000-0000-0507,35.76,Latte
2/12/2025,23:13.4,card,ANON-0000-0000-1178,35.76,Cocoa
2/12/2025,17:04.3,card,ANON-0000-0000-1158,35.76,Cappuccino
2/13/2025,38:47.9,card,ANON-0000-0000-1153,30.86,Americano with Milk
2/13/2025,45:57.1,card,ANON-0000-0000-1152,25.96,Americano
2/13/2025,17:21.0,card,ANON-0000-0000-1207,21.06,Espresso
2/13/2025,36:05.1,card,ANON-0000-0000-1168,35.76,Cocoa
2/13/2025,29:32.7,card,ANON-0000-0000-1156,30.86,Americano with Milk
2/13/2025,59:27.0,card,ANON-0000-0000-1157,30.86,Americano with Milk
2/13/2025,30:39.2,card,ANON-0000-0000-1163,25.96,Americano
2/13/2025,31:33.7,card,ANON-0000-0000-1163,25.96,Americano
2/13/2025,16:11.6,card,ANON-0000-0000-1178,30.86,Americano with Milk
2/13/2025,17:20.2,card,ANON-0000-0000-1179,30.86,Americano with Milk
2/13/2025,01:35.5,card,ANON-0000-0000-1208,35.76,Latte
2/13/2025,15:08.5,card,ANON-0000-0000-0046,35.76,Cappuccino
2/13/2025,06:30.4,card,ANON-0000-0000-1209,35.76,Latte
2/14/2025,38:55.7,card,ANON-0000-0000-1163,25.96,Americano
2/14/2025,07:09.3,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2/14/2025,45:59.8,card,ANON-0000-0000-1198,25.96,Americano
2/14/2025,46:45.1,card,ANON-0000-0000-1198,21.06,Espresso
2/14/2025,58:12.2,card,ANON-0000-0000-1211,30.86,Americano with Milk
2/14/2025,00:16.7,card,ANON-0000-0000-1200,35.76,Cappuccino
2/14/2025,36:40.9,card,ANON-0000-0000-0507,35.76,Cappuccino
2/14/2025,38:47.5,card,ANON-0000-0000-0507,35.76,Latte
2/14/2025,53:56.5,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2/14/2025,54:57.2,card,ANON-0000-0000-1212,35.76,Cappuccino
2/14/2025,03:16.1,card,ANON-0000-0000-1160,25.96,Americano
2/14/2025,04:29.5,card,ANON-0000-0000-1160,35.76,Cocoa
2/14/2025,09:07.6,card,ANON-0000-0000-1202,21.06,Espresso
2/14/2025,25:24.9,card,ANON-0000-0000-1213,30.86,Americano with Milk
2/14/2025,18:30.0,card,ANON-0000-0000-1214,25.96,Americano
2/15/2025,22:51.9,card,ANON-0000-0000-1200,35.76,Cappuccino
2/15/2025,41:53.8,card,ANON-0000-0000-1163,35.76,Cappuccino
2/15/2025,44:26.6,card,ANON-0000-0000-1163,25.96,Americano
2/15/2025,02:19.9,card,ANON-0000-0000-0878,30.86,Americano with Milk
2/15/2025,32:05.7,card,ANON-0000-0000-1200,30.86,Americano with Milk
2/15/2025,01:51.2,card,ANON-0000-0000-1184,35.76,Cappuccino
2/15/2025,11:53.9,card,ANON-0000-0000-1215,25.96,Americano
2/15/2025,40:07.7,card,ANON-0000-0000-1201,35.76,Hot Chocolate
2/15/2025,40:59.4,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2/16/2025,46:43.2,card,ANON-0000-0000-1216,25.96,Americano
2/16/2025,50:00.6,card,ANON-0000-0000-1169,25.96,Americano
2/16/2025,51:04.0,card,ANON-0000-0000-1169,30.86,Americano with Milk
2/16/2025,04:47.9,card,ANON-0000-0000-1156,35.76,Hot Chocolate
2/16/2025,32:29.1,card,ANON-0000-0000-1160,25.96,Americano
2/16/2025,15:37.0,card,ANON-0000-0000-1196,35.76,Hot Chocolate
2/16/2025,16:41.1,card,ANON-0000-0000-1196,35.76,Latte
2/16/2025,12:27.4,card,ANON-0000-0000-1163,35.76,Hot Chocolate
2/16/2025,13:33.0,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/16/2025,44:32.8,card,ANON-0000-0000-1217,30.86,Americano with Milk
2/17/2025,50:04.5,card,ANON-0000-0000-1200,35.76,Cappuccino
2/17/2025,53:13.8,card,ANON-0000-0000-1163,25.96,Americano
2/17/2025,00:55.1,card,ANON-0000-0000-1160,25.96,Americano
2/17/2025,28:06.6,card,ANON-0000-0000-1218,30.86,Americano with Milk
2/17/2025,56:59.2,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2/17/2025,20:12.1,card,ANON-0000-0000-1219,30.86,Americano with Milk
2/17/2025,44:48.0,card,ANON-0000-0000-1160,25.96,Americano
2/17/2025,53:58.6,card,ANON-0000-0000-1203,30.86,Americano with Milk
2/17/2025,55:02.2,card,ANON-0000-0000-1202,21.06,Espresso
2/17/2025,48:58.3,card,ANON-0000-0000-1220,35.76,Cappuccino
2/17/2025,23:01.9,card,ANON-0000-0000-1221,35.76,Latte
2/17/2025,05:41.7,card,ANON-0000-0000-1194,30.86,Americano with Milk
2/17/2025,33:19.6,card,ANON-0000-0000-1191,35.76,Latte
2/17/2025,19:06.4,card,ANON-0000-0000-1218,21.06,Espresso
2/17/2025,22:42.0,card,ANON-0000-0000-1170,25.96,Americano
2/17/2025,31:14.1,card,ANON-0000-0000-1222,30.86,Americano with Milk
2/17/2025,23:52.6,card,ANON-0000-0000-1206,25.96,Americano
2/17/2025,13:51.8,card,ANON-0000-0000-1223,25.96,Americano
2/17/2025,15:00.9,card,ANON-0000-0000-1223,25.96,Americano
2/17/2025,18:17.5,card,ANON-0000-0000-1192,35.76,Latte
2/18/2025,53:08.7,card,ANON-0000-0000-1163,25.96,Americano
2/18/2025,54:14.5,card,ANON-0000-0000-1163,25.96,Americano
2/18/2025,07:35.3,card,ANON-0000-0000-1110,25.96,Americano
2/18/2025,30:06.2,card,ANON-0000-0000-1198,25.96,Americano
2/18/2025,38:23.5,card,ANON-0000-0000-1203,30.86,Americano with Milk
2/18/2025,15:26.6,card,ANON-0000-0000-1218,30.86,Americano with Milk
2/18/2025,04:27.2,card,ANON-0000-0000-1224,35.76,Cocoa
2/18/2025,25:45.1,card,ANON-0000-0000-1215,25.96,Americano
2/18/2025,27:05.3,card,ANON-0000-0000-1222,30.86,Americano with Milk
2/18/2025,05:28.0,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2/18/2025,08:19.3,card,ANON-0000-0000-1225,30.86,Americano with Milk
2/18/2025,09:17.3,card,ANON-0000-0000-1225,21.06,Espresso
2/18/2025,10:22.9,card,ANON-0000-0000-1225,35.76,Cocoa
2/18/2025,11:35.7,card,ANON-0000-0000-1225,35.76,Cocoa
2/18/2025,36:27.3,card,ANON-0000-0000-1226,35.76,Cocoa
2/18/2025,06:56.2,card,ANON-0000-0000-1185,35.76,Cocoa
2/18/2025,58:12.6,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2/18/2025,01:59.6,card,ANON-0000-0000-1222,30.86,Americano with Milk
2/19/2025,08:53.0,card,ANON-0000-0000-1161,35.76,Cappuccino
2/19/2025,09:54.1,card,ANON-0000-0000-1152,25.96,Americano
2/19/2025,47:32.8,card,ANON-0000-0000-1170,25.96,Americano
2/19/2025,24:32.0,card,ANON-0000-0000-1220,35.76,Cappuccino
2/19/2025,09:51.0,card,ANON-0000-0000-1167,25.96,Americano
2/19/2025,19:01.3,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2/19/2025,40:51.6,card,ANON-0000-0000-1207,30.86,Americano with Milk
2/19/2025,45:06.1,card,ANON-0000-0000-1198,25.96,Americano
2/19/2025,46:04.0,card,ANON-0000-0000-1168,35.76,Cocoa
2/19/2025,06:54.4,card,ANON-0000-0000-1171,25.96,Americano
2/19/2025,50:42.8,card,ANON-0000-0000-1158,35.76,Cappuccino
2/19/2025,04:00.3,card,ANON-0000-0000-1110,25.96,Americano
2/19/2025,34:49.1,card,ANON-0000-0000-1158,35.76,Cappuccino
2/19/2025,57:52.0,card,ANON-0000-0000-1217,30.86,Americano with Milk
2/19/2025,35:38.8,card,ANON-0000-0000-1228,35.76,Cappuccino
2/19/2025,01:33.1,card,ANON-0000-0000-1229,35.76,Latte
2/19/2025,11:50.0,card,ANON-0000-0000-1179,35.76,Cocoa
2/19/2025,12:42.8,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2/19/2025,26:23.0,card,ANON-0000-0000-1191,35.76,Latte
2/19/2025,05:28.4,card,ANON-0000-0000-1182,35.76,Cocoa
2/20/2025,56:24.6,card,ANON-0000-0000-1161,35.76,Cappuccino
2/20/2025,17:53.3,card,ANON-0000-0000-1167,25.96,Americano
2/20/2025,16:40.4,card,ANON-0000-0000-1163,35.76,Cappuccino
2/20/2025,17:38.7,card,ANON-0000-0000-1163,25.96,Americano
2/20/2025,20:24.9,card,ANON-0000-0000-1167,25.96,Americano
2/20/2025,24:23.5,card,ANON-0000-0000-1198,25.96,Americano
2/20/2025,02:19.8,card,ANON-0000-0000-1203,30.86,Americano with Milk
2/20/2025,20:33.1,card,ANON-0000-0000-1196,35.76,Latte
2/20/2025,37:59.8,card,ANON-0000-0000-1163,25.96,Americano
2/20/2025,38:49.3,card,ANON-0000-0000-1163,25.96,Americano
2/20/2025,19:45.6,card,ANON-0000-0000-1230,21.06,Espresso
2/20/2025,05:49.5,card,ANON-0000-0000-1156,35.76,Cappuccino
2/20/2025,59:06.6,card,ANON-0000-0000-1231,35.76,Cappuccino
2/20/2025,00:36.9,card,ANON-0000-0000-1231,35.76,Hot Chocolate
2/20/2025,07:28.0,card,ANON-0000-0000-1163,25.96,Americano
2/20/2025,57:34.6,card,ANON-0000-0000-1232,25.96,Americano
2/20/2025,01:51.3,card,ANON-0000-0000-1233,35.76,Hot Chocolate
2/20/2025,07:25.6,card,ANON-0000-0000-1234,35.76,Cocoa
2/20/2025,07:03.6,card,ANON-0000-0000-1169,35.76,Latte
2/21/2025,59:08.4,card,ANON-0000-0000-1163,25.96,Americano
2/21/2025,41:29.6,card,ANON-0000-0000-1235,35.76,Latte
2/21/2025,49:20.9,card,ANON-0000-0000-1236,35.76,Cappuccino
2/21/2025,51:12.6,card,ANON-0000-0000-1237,21.06,Espresso
2/21/2025,18:11.0,card,ANON-0000-0000-1232,25.96,Americano
2/21/2025,10:07.5,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/21/2025,04:49.2,card,ANON-0000-0000-1110,25.96,Americano
2/21/2025,07:42.8,card,ANON-0000-0000-1238,25.96,Americano
2/21/2025,56:18.0,card,ANON-0000-0000-1198,25.96,Americano
2/21/2025,57:02.9,card,ANON-0000-0000-1167,25.96,Americano
2/21/2025,06:42.9,card,ANON-0000-0000-1203,25.96,Americano
2/21/2025,17:54.8,card,ANON-0000-0000-1203,25.96,Americano
2/21/2025,18:31.3,card,ANON-0000-0000-1161,35.76,Cappuccino
2/21/2025,45:54.2,card,ANON-0000-0000-1163,25.96,Americano
2/21/2025,46:48.3,card,ANON-0000-0000-1163,25.96,Americano
2/21/2025,52:48.0,card,ANON-0000-0000-1203,25.96,Americano
2/21/2025,10:06.1,card,ANON-0000-0000-1239,35.76,Cocoa
2/21/2025,46:58.7,card,ANON-0000-0000-1191,35.76,Latte
2/21/2025,48:58.5,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/21/2025,50:13.4,card,ANON-0000-0000-1165,35.76,Latte
2/21/2025,08:18.8,card,ANON-0000-0000-1178,35.76,Cocoa
2/21/2025,09:09.6,card,ANON-0000-0000-1178,35.76,Cocoa
2/21/2025,59:24.1,card,ANON-0000-0000-1184,35.76,Cappuccino
2/22/2025,52:18.7,card,ANON-0000-0000-1240,35.76,Hot Chocolate
2/22/2025,28:30.5,card,ANON-0000-0000-1241,25.96,Americano
2/22/2025,41:12.8,card,ANON-0000-0000-1190,25.96,Americano
2/22/2025,59:41.9,card,ANON-0000-0000-0095,21.06,Espresso
2/22/2025,03:03.3,card,ANON-0000-0000-1162,30.86,Americano with Milk
2/23/2025,33:11.5,card,ANON-0000-0000-1156,30.86,Americano with Milk
2/23/2025,52:26.4,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/23/2025,54:06.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/23/2025,50:21.6,card,ANON-0000-0000-1242,35.76,Cappuccino
2/23/2025,02:03.4,card,ANON-0000-0000-1156,35.76,Cocoa
2/23/2025,27:44.9,card,ANON-0000-0000-1243,25.96,Americano
2/24/2025,14:53.6,card,ANON-0000-0000-1220,30.86,Americano with Milk
2/24/2025,45:10.7,card,ANON-0000-0000-1244,35.76,Latte
2/24/2025,02:48.5,card,ANON-0000-0000-1163,25.96,Americano
2/24/2025,09:12.5,card,ANON-0000-0000-1245,30.86,Americano with Milk
2/24/2025,10:21.7,card,ANON-0000-0000-1245,30.86,Americano with Milk
2/24/2025,47:47.7,card,ANON-0000-0000-1244,35.76,Cocoa
